what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1232065778671
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.wst.common.project.facet.core,1232065778687
started,bundle,org.eclipse.jst.jsf.common,1.1.0.v20080605,org.eclipse.jst.jsf.common,1232065778687
started,bundle,org.eclipse.jst.jsf.core,1.1.100.v200808071446,org.eclipse.jst.jsf.core,1232065778687
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.1.v200807162242,org.eclipse.wst.ws.service.policy.ui,1232065778687
started,bundle,org.tigris.subversion.clientadapter,1.5.1,org.tigris.subversion.clientadapter,1232065778703
started,bundle,org.tigris.subversion.subclipse.core,1.4.3,org.tigris.subversion.subclipse.core,1232065778703
started,bundle,org.tigris.subversion.subclipse.ui,1.4.4,org.tigris.subversion.subclipse.ui,1232065778703
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1232065778703
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1232065778703
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1232065780250
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1232065780265
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.2,org.tigris.subversion.clientadapter.javahl,1232065784218
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232065791921
started,bundle,com.soyatec.diagrams,2.6.0.20080627,com.soyatec.diagrams,1232065796890
started,bundle,org.eclipse.uml2.uml,2.2.1.v200808251630,org.eclipse.uml2.uml,1232065797296
started,bundle,org.eclipse.emf.ecore.xmi,2.4.0.v200806091234,org.eclipse.emf.ecore.xmi,1232065797781
started,bundle,com.soyatec.core,2.6.0.20080627,com.soyatec.core,1232065798156
started,bundle,com.soyatec.additional,2.6.0.20080627,com.soyatec.additional,1232065799828
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232065909453
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232065914843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066032984
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080603-2000,org.eclipse.ltk.core.refactoring,1232066043578
started,bundle,org.eclipse.gef,3.4.0.v20080526,org.eclipse.gef,1232066044453
started,bundle,org.eclipse.emf.edit,2.4.0.v200806091234,org.eclipse.emf.edit,1232066044531
