what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232068259437
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1232068261531
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068272328
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068277484
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1232068278828
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068282921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068365437
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232068383218
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068388937
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068389609
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1232068394187
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1232068394375
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232068407078
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068409281
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068409484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068412328
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068423125
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068426015
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232068427609
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232068442906
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232068443218
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232068443437
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232068443796
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232068444046
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232068444578
