what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069356500
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069364890
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069366125
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069366343
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069390656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069391890
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069392078
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069401578
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069402468
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069402640
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069408562
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069414578
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069416093
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069416312
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069428968
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069431406
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069431625
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232069439796
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069441125
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069441328
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232069444265
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069448234
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069455125
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232069457906
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232069457937
