what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022110328
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022112734
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022120890
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232022248359
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022277796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022277796
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022277890
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022280562
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232022318718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022325078
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022343078
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022352656
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022352687
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022356296
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022367640
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232022375796
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022382859
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022389046
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022396312
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022400250
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022408625
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022415046
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022424015
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022439359
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022458093
