what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026140187
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026149703
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026152406
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026153656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026159562
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026161109
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026185687
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026188203
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026195015
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026218328
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1232026218390
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026219765
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026219953
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026220109
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026227859
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026238281
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026259718
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026265640
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026277828
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026294359
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026296437
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026320968
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026325437
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026331437
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026334578
