what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.0.0.v20080619-1900,org.eclipse.mylyn.context.core,1232017168328
started,bundle,org.eclipse.mylyn.context.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.context.ui,1232017168343
started,bundle,com.soyatec.additional,2.6.0.20080627,com.soyatec.additional,1232017168343
started,bundle,com.soyatec.core,2.6.0.20080627,com.soyatec.core,1232017168375
started,bundle,com.soyatec.diagrams,2.6.0.20080627,com.soyatec.diagrams,1232017168390
started,bundle,com.soyatec.model,2.6.0.20080627,com.soyatec.model,1232017168421
started,bundle,org.eclipse.uml2.common,1.4.0.v200805131030,org.eclipse.uml2.common,1232017168421
started,bundle,org.eclipse.uml2.common.edit,1.4.0.v200805131030,org.eclipse.uml2.common.edit,1232017168437
started,bundle,org.eclipse.uml2.uml,2.2.1.v200808251630,org.eclipse.uml2.uml,1232017168453
started,bundle,org.eclipse.uml2.uml.edit,2.2.0.v200805131030,org.eclipse.uml2.uml.edit,1232017168468
started,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1232017168593
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.wst.common.project.facet.core,1232017168953
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1232017169015
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1232017169046
started,bundle,org.eclipse.jst.jsf.common,1.1.0.v20080605,org.eclipse.jst.jsf.common,1232017169140
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.monitor.ui,1232017169156
started,bundle,org.eclipse.jst.jsf.core,1.1.100.v200808071446,org.eclipse.jst.jsf.core,1232017169156
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.1.v200807162242,org.eclipse.wst.ws.service.policy.ui,1232017169171
started,bundle,org.eclipse.jsch.core,1.1.100.I20080604,org.eclipse.jsch.core,1232017170781
started,bundle,org.eclipse.team.cvs.core,3.3.100.I20080605,org.eclipse.team.cvs.core,1232017170781
started,bundle,org.eclipse.team.ui,3.4.0.I20080604,org.eclipse.team.ui,1232017170828
started,bundle,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console,1232017170875
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1232017171078
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017171109
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1232017171328
