what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.tasks.ui,1232013295546
started,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1232013295546
started,bundle,org.eclipse.team.cvs.core,3.3.100.I20080605,org.eclipse.team.cvs.core,1232013295562
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1232013295562
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1232013295562
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.wst.common.project.facet.core,1232013295578
started,bundle,org.eclipse.jst.jsf.common,1.1.0.v20080605,org.eclipse.jst.jsf.common,1232013295578
started,bundle,org.eclipse.jst.jsf.core,1.1.100.v200808071446,org.eclipse.jst.jsf.core,1232013295593
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.1.v200807162242,org.eclipse.wst.ws.service.policy.ui,1232013295593
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1232013295609
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1232013295609
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013301531
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013301906
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013303000
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013303031
closed,view,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.internal.introview,1232013303062
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1232013307093
started,bundle,org.eclipse.jdt.launching,3.4.0.v20080529-1300,org.eclipse.jdt.launching,1232013307125
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013308421
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013313812
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1232013313812
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1232013313828
started,bundle,org.tigris.subversion.clientadapter,1.5.1,org.tigris.subversion.clientadapter,1232013314687
started,bundle,org.tigris.subversion.subclipse.core,1.4.3,org.tigris.subversion.subclipse.core,1232013315156
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1232013315281
