what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017664281
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017667343
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017672234
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017674375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017678640
started,bundle,org.eclipse.wst.server.core,1.1.1.v20080730,org.eclipse.wst.server.core,1232017714031
started,bundle,org.eclipse.wst.server.ui,1.1.1.v20080813,org.eclipse.wst.server.ui,1232017714078
started,bundle,org.eclipse.cdt.launch,5.0.0.200806171202,org.eclipse.cdt.launch,1232017714109
started,bundle,org.eclipse.cdt.core,5.0.0.200806171202,org.eclipse.cdt.core,1232017714468
started,bundle,org.eclipse.wst.common.emf,1.1.201.v200808071700,org.eclipse.wst.common.emf,1232017719062
started,bundle,org.eclipse.jst.j2ee.core,1.1.201.v200808071630,org.eclipse.jst.j2ee.core,1232017719062
started,bundle,org.eclipse.jem,2.0.201.v200806201600,org.eclipse.jem,1232017719109
started,bundle,org.eclipse.jst.jee,1.0.101.v200807240600,org.eclipse.jst.jee,1232017720390
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.200.v200805221400,org.eclipse.wst.common.frameworks.ui,1232017720515
started,bundle,org.eclipse.wst.xml.core,1.1.301.v200808072008,org.eclipse.wst.xml.core,1232017720531
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.201.v200808071700,org.eclipse.wst.common.emfworkbench.integration,1232017720656
started,bundle,org.eclipse.wst.common.modulecore,1.1.201.v200808071700,org.eclipse.wst.common.modulecore,1232017720703
started,bundle,org.eclipse.wst.validation,1.2.1.v200807292117,org.eclipse.wst.validation,1232017720750
started,bundle,org.eclipse.jst.j2ee,1.1.201.v200808151700,org.eclipse.jst.j2ee,1232017720812
started,bundle,org.eclipse.wst.web,1.1.203.v200808070608,org.eclipse.wst.web,1232017720843
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1232017722062
started,bundle,org.eclipse.wst.sse.ui,1.1.1.v200808141919,org.eclipse.wst.sse.ui,1232017722093
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1232017722109
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1232017722250
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1232017722265
