what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232014005843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014019375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014019421
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014019437
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014027812
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232014032171
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232014045656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014050250
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014053562
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1232014053625
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232014055937
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232014059968
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232014064015
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014066109
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014068203
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232014071796
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014075109
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014077546
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1232014077578
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232014087906
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014088000
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014094578
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232014097937
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232014102093
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014102171
