what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.1.201.v200808071700,org.eclipse.wst.common.emf,1232021171078
started,bundle,org.eclipse.jst.j2ee.core,1.1.201.v200808071630,org.eclipse.jst.j2ee.core,1232021171093
started,bundle,org.eclipse.jem,2.0.201.v200806201600,org.eclipse.jem,1232021171140
started,bundle,org.eclipse.jst.jee,1.0.101.v200807240600,org.eclipse.jst.jee,1232021171437
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.200.v200805221400,org.eclipse.wst.common.frameworks.ui,1232021171546
started,bundle,org.eclipse.wst.xml.core,1.1.301.v200808072008,org.eclipse.wst.xml.core,1232021171578
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.201.v200808071700,org.eclipse.wst.common.emfworkbench.integration,1232021171703
started,bundle,org.eclipse.wst.common.modulecore,1.1.201.v200808071700,org.eclipse.wst.common.modulecore,1232021171765
started,bundle,org.eclipse.wst.validation,1.2.1.v200807292117,org.eclipse.wst.validation,1232021171812
started,bundle,org.eclipse.jst.j2ee,1.1.201.v200808151700,org.eclipse.jst.j2ee,1232021171906
started,bundle,org.eclipse.wst.web,1.1.203.v200808070608,org.eclipse.wst.web,1232021171921
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021173953
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021175468
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021177046
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021178843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021206812
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021211812
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021226250
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021230593
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021235109
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021238437
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021240843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021242578
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021243875
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021245078
