what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020535406
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020594656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020619671
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1232020622656
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1232020622843
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1232020623031
started,bundle,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.ui,1232020623078
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1232020623796
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1232020623812
started,bundle,org.eclipse.wst.sse.core,1.1.301.v200808072008,org.eclipse.wst.sse.core,1232020623921
started,bundle,org.eclipse.jst.jsp.core,1.2.101.v200808152024,org.eclipse.jst.jsp.core,1232020623984
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1232020624187
started,bundle,org.eclipse.wst.jsdt.core,1.0.1.v200807302212,org.eclipse.wst.jsdt.core,1232020624546
started,bundle,org.eclipse.wst.jsdt.ui,1.0.1.v200808062201,org.eclipse.wst.jsdt.ui,1232020624656
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020627390
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020636578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020636578
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020636640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020640203
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020643609
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020645125
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020683296
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020683296
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020683375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232020688359
