what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1232017504171
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1232017504343
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1232017505312
started,bundle,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.ui,1232017505359
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1232017505468
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1232017505484
started,bundle,org.eclipse.wst.sse.core,1.1.301.v200808072008,org.eclipse.wst.sse.core,1232017505593
started,bundle,org.eclipse.jst.jsp.core,1.2.101.v200808152024,org.eclipse.jst.jsp.core,1232017505640
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1232017505843
started,bundle,org.eclipse.wst.jsdt.core,1.0.1.v200807302212,org.eclipse.wst.jsdt.core,1232017506203
started,bundle,org.eclipse.wst.jsdt.ui,1.0.1.v200808062201,org.eclipse.wst.jsdt.ui,1232017506328
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017508484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017512156
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017517203
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017521921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017527218
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017530984
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017536218
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017540593
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017545218
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232017556796
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017567500
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017567500
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017567562
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017572171
