what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232069844578
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232069848093
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069851546
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069853328
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1232069853359
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232069853359
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232069855312
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232069855390
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232069855406
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069856796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069870109
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069876703
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069878750
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1232069879250
started,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1232069879390
started,bundle,org.eclipse.cdt.core,5.0.0.200806171202,org.eclipse.cdt.core,1232069880031
started,bundle,org.eclipse.ui.navigator,3.3.100.I20080606-1300,org.eclipse.ui.navigator,1232069880640
started,bundle,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui,1232069881109
started,bundle,org.eclipse.cdt.mylyn.ui,1.0.0.200806171202,org.eclipse.cdt.mylyn.ui,1232069881109
started,bundle,org.eclipse.cdt.make.ui,5.0.0.200806171202,org.eclipse.cdt.make.ui,1232069881140
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232069881625
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1232069884718
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1232069884921
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1232069885156
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1232069885453
