what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021246640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021248140
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021250078
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021251390
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021348796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021349984
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021351437
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021356375
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021357937
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021358437
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021359031
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021492750
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021505125
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021508187
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1232021508531
started,bundle,org.eclipse.wst.sse.ui,1.1.1.v200808141919,org.eclipse.wst.sse.ui,1232021508593
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1232021508593
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1232021509468
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1232021509484
started,bundle,org.eclipse.wst.xsl.core,0.5.0.v200808080616,org.eclipse.wst.xsl.core,1232021509515
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021525984
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232021530718
opened,view,com.soyatec.edepend,,com.soyatec.uml.std.external.DependencyView,1232021541125
activated,view,com.soyatec.edepend,,com.soyatec.uml.std.external.DependencyView,1232021541234
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232021542859
