what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066887531
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232066889312
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066894156
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066911968
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232066911984
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066915812
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1232066922656
started,bundle,org.eclipse.wst.jsdt.core,1.0.1.v200807302212,org.eclipse.wst.jsdt.core,1232066929703
started,bundle,org.eclipse.wst.jsdt.ui,1.0.1.v200808062201,org.eclipse.wst.jsdt.ui,1232066930359
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066933703
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1232066933843
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232066933843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066943828
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066953125
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1232066953156
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232066982718
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232066984187
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066984281
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232066984312
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1232066985781
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232066987390
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232066990562
closed,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232066990609
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232066995765
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232066998921
