what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013753421
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013759578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013761062
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013764625
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013768781
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013773140
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013774984
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013776093
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013781250
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013781328
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013791578
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013796031
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013800046
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013805875
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013814625
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013820312
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013828515
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013830781
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013836781
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013836859
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013840703
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013846859
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013850890
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1232013856296
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1232013856437
