what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018128671
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018132078
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018133593
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018135906
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018137656
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018140468
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018143968
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018196796
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018206875
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018215281
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232018306421
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018317609
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018318609
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232018330000
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018339562
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018343078
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018346734
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018351000
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018355671
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018365687
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018370531
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018377500
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018382156
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018388171
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232018390031
