what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013484281
opened,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013502375
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013502500
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013503171
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013504781
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013511515
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013512437
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013515125
closed,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013515125
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013532234
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013548468
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013559171
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013567843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013578000
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013581671
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013587656
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013598406
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013605921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013611765
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013615703
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013619390
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013624625
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013736687
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232013743546
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013747765
