what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.ui,1.4.4,org.tigris.subversion.subclipse.ui,1232013315375
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080603-2000,org.eclipse.ltk.core.refactoring,1232013316484
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1232013316500
started,bundle,com.soyatec.diagrams,2.6.0.20080627,com.soyatec.diagrams,1232013317296
started,bundle,org.eclipse.uml2.uml,2.2.1.v200808251630,org.eclipse.uml2.uml,1232013317343
started,bundle,org.eclipse.emf.ecore.xmi,2.4.0.v200806091234,org.eclipse.emf.ecore.xmi,1232013317375
started,bundle,com.soyatec.core,2.6.0.20080627,com.soyatec.core,1232013317421
started,bundle,org.eclipse.draw2d,3.4.0.v20080529,org.eclipse.draw2d,1232013318453
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1232013319281
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013319312
started,bundle,org.eclipse.gef,3.4.0.v20080526,org.eclipse.gef,1232013324937
started,bundle,org.eclipse.emf.edit,2.4.0.v200806091234,org.eclipse.emf.edit,1232013324984
started,bundle,org.eclipse.emf.ecore.edit,2.4.0.v200806091234,org.eclipse.emf.ecore.edit,1232013324984
started,bundle,org.eclipse.emf.common.ui,2.4.0.v200806091234,org.eclipse.emf.common.ui,1232013325625
started,bundle,org.eclipse.emf.edit.ui,2.4.0.v200806091234,org.eclipse.emf.edit.ui,1232013325625
started,bundle,org.eclipse.uml2.uml.edit,2.2.0.v200805131030,org.eclipse.uml2.uml.edit,1232013325671
started,bundle,org.eclipse.uml2.common.edit,1.4.0.v200805131030,org.eclipse.uml2.common.edit,1232013326734
started,bundle,com.soyatec.additional,2.6.0.20080627,com.soyatec.additional,1232013326906
started,bundle,org.eclipse.emf.ecore.change,2.4.0.v200806091234,org.eclipse.emf.ecore.change,1232013327031
started,bundle,org.eclipse.uml2.common,1.4.0.v200805131030,org.eclipse.uml2.common,1232013327046
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.2,org.tigris.subversion.clientadapter.javahl,1232013329671
started,bundle,com.soyatec.model,2.6.0.20080627,com.soyatec.model,1232013331609
opened,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013331796
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1232013331906
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013332000
