what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232025981953
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026032375
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.2,org.tigris.subversion.clientadapter.javahl,1232026036703
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026038062
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026049671
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026062687
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1232026064234
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1232026064390
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1232026064515
started,bundle,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.ui,1232026064562
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1232026064687
started,bundle,org.eclipse.wst.sse.core,1.1.301.v200808072008,org.eclipse.wst.sse.core,1232026064781
started,bundle,org.eclipse.jst.jsp.core,1.2.101.v200808152024,org.eclipse.jst.jsp.core,1232026064843
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1232026066218
started,bundle,org.eclipse.wst.jsdt.core,1.0.1.v200807302212,org.eclipse.wst.jsdt.core,1232026066578
started,bundle,org.eclipse.wst.jsdt.ui,1.0.1.v200808062201,org.eclipse.wst.jsdt.ui,1232026066703
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026076453
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026076671
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026076828
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232026084250
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026111968
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026111968
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026114015
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026124375
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026129875
