what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1232017176734
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1232017176750
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232017176921
opened,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1232017177265
started,bundle,org.tigris.subversion.clientadapter,1.5.1,org.tigris.subversion.clientadapter,1232017178093
started,bundle,org.tigris.subversion.subclipse.core,1.4.3,org.tigris.subversion.subclipse.core,1232017178140
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1232017178218
started,bundle,org.tigris.subversion.subclipse.ui,1.4.4,org.tigris.subversion.subclipse.ui,1232017178312
opened,view,org.eclipse.mylyn.tasks.ui,,org.eclipse.mylyn.tasks.ui.views.tasks,1232017178453
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1232017178578
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232017178687
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.2,org.tigris.subversion.clientadapter.javahl,1232017184875
opened,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017186109
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017186375
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017188406
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017189046
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017192000
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017192890
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017196640
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017198125
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017202156
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017202359
closed,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232017202375
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017219218
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232017237703
