what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.core,1.4.3,org.tigris.subversion.subclipse.core,1232024677656
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.2,org.tigris.subversion.clientadapter.javahl,1232024677734
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232024877000
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232024880250
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232024920984
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232024949437
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232024962171
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025022546
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025041343
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025041343
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025041453
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025047812
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025051453
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025051453
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025051609
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025054109
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025058046
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025074515
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025097265
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025097265
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025097343
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025109890
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025178281
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025245375
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232025252250
