what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026347078
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026348531
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232026380703
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026396718
started,bundle,org.python.pydev.core,1.3.20,org.python.pydev.core,1232026398687
started,bundle,org.python.pydev.debug,1.3.20,org.python.pydev.debug,1232026398703
started,bundle,org.python.pydev,1.3.20,org.python.pydev,1232026399593
started,bundle,org.eclipse.wst.xsl.debug.ui,0.5.0.v20080811,org.eclipse.wst.xsl.debug.ui,1232026399625
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026403546
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026406234
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026415484
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026422328
opened,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026422437
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232026422515
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026423234
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026428406
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232026483187
started,bundle,com.soyatec.euml2,3.2.0.20080627,com.soyatec.euml2,1232026488484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026488500
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026490890
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026494718
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026495687
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026510000
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232026512671
opened,editor,com.soyatec.euml2,3.2.0.20080627,com.soyatec.uml.ClassDiagramEditor,1232026512750
