what,kind,bundleId,bundleVersion,description,time
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013934390
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232013934390
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013936593
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232013936828
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232013937031
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013945296
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232013945296
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013946875
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013948437
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013949656
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232013949703
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013950546
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013953156
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013956109
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013957062
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1232013957109
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013963781
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013967953
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013979968
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1232013986375
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232013994484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013999468
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013999484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232013999500
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232014004546
