what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022744859
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022745046
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232022749437
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022753484
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1232022762671
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232022770421
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022774218
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232022777296
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022788312
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022800843
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022825812
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232022845468
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022877578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022882765
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022882843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022885718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022885843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022887250
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022895062
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1232022895093
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022936812
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1232022936953
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1232022958890
activated,editor,com.soyatec.euml2,,com.soyatec.uml.ClassDiagramEditor,1232022970437
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1232022985562
